Date,MA,Price,lower,upper
2016-08-31,124.64400075,126.120003,123.762582647,125.525418853
2016-09-01,124.7345006,126.169998,123.792909928,125.676091272
2016-09-02,124.8025006,126.510002,123.783405266,125.821595934
2016-09-06,125.0260003,129.729996,123.525046011,126.526954589
2016-09-07,125.32550055,131.050003,123.308495782,127.342505318
2016-09-08,125.5950009,130.270004,123.299755372,127.890246428
2016-09-09,125.7050007,127.099998,123.392166004,128.017835396
2016-09-12,125.89550095,128.690002,123.498807207,128.292194693
2016-09-13,126.0610008,127.209999,123.695272225,128.426729375
2016-09-14,126.2845005,127.769997,123.983067549,128.585933451
2016-09-15,126.48350065,128.350006,124.184252832,128.782748468
2016-09-16,126.7415008,129.070007,124.456767502,129.026234098
2016-09-19,126.9960006,128.649994,124.802648181,129.189353019
2016-09-20,127.22050045,128.639999,125.105390388,129.335610512
2016-09-21,127.4990004,129.940002,125.412461722,129.585539078
2016-09-22,127.82900035,130.080002,125.89522222,129.76277848
2016-09-23,128.03250035,127.959999,126.335387581,129.729613119
2016-09-26,128.1500003,127.309998,126.602009011,129.697991589
2016-09-27,128.25750035,128.690002,126.753162019,129.761838681
2016-09-28,128.42700035,129.229996,127.021663567,129.832337133
2016-09-29,128.5255,128.089996,127.225262177,129.825737823
2016-09-30,128.6305003,128.270004,127.451336082,129.809664518
2016-10-03,128.7435004,128.770004,127.675159222,129.811841578
2016-10-04,128.6665007,128.190002,127.617684013,129.715317387
2016-10-05,128.5375006,128.470001,127.651200757,129.423800443
2016-10-06,128.46100065,128.740005,127.671349962,129.250651338
2016-10-07,128.555501,128.990005,127.826538975,129.284463025
2016-10-10,128.63300115,130.240005,127.812357475,129.453644825
2016-10-11,128.71650145,128.880005,127.966333239,129.466669661
2016-10-12,128.78050175,129.050003,128.061374852,129.499628648
2016-10-13,128.75400145,127.82,128.008879838,129.499123062
2016-10-14,128.69450095,127.879997,127.928714935,129.460286965
2016-10-17,128.6390013,127.540001,127.830773178,129.447229422
2016-10-18,128.6355017,128.570007,127.827126608,129.443876792
2016-10-19,128.64400165,130.110001,127.820436944,129.467566356
2016-10-20,128.64000155,130.0,127.823615671,129.456387429
2016-10-21,128.84550195,132.070007,127.742368666,129.948635234
2016-10-24,129.144002,133.279999,127.717816364,130.570187636
2016-10-25,129.32400155,132.289993,127.739716047,130.908287053
2016-10-26,129.4145014,131.039993,127.784822134,131.044180666
2016-10-27,129.4945017,129.690002,127.894257956,131.094745444
2016-10-28,129.64550115,131.289993,128.024533303,131.266468997
