ADX,DI_minus,DI_plus,date
20.0529094998,17.7567382894,19.8022737357,2016-11-28
19.2388118644,15.3891731841,20.3776330392,2016-11-29
18.085656281,21.8442363704,17.6606153006,2016-11-30
20.148611939,30.7668765035,15.3058665939,2016-12-01
21.9365068426,26.6646263031,13.2650843813,2016-12-02
20.9248020314,23.109342796,17.3097237972,2016-12-05
19.1910265841,20.0280970899,17.0879542164,2016-12-06
17.0680821864,17.3576841445,16.2587808626,2016-12-07
18.15793818,15.0433262586,25.202070057,2016-12-08
20.5017226471,13.0375494241,27.5376238795,2016-12-09
18.99709189,19.8377729215,23.8659406956,2016-12-12
19.754588376,17.192736532,28.4587558747,2016-12-13
20.6096761941,14.900371661,25.4623995072,2016-12-14
22.3068876511,12.9136554396,25.8304658833,2016-12-15
22.7068044283,13.3442981863,22.3864037655,2016-12-16
20.5423057924,17.0425028304,19.4015499301,2016-12-19
18.6664069747,14.7701691196,16.8146766061,2016-12-20
17.8408680921,18.7267885461,14.5727197253,2016-12-21
20.0824823209,26.0245264739,12.6296904286,2016-12-22
23.4713326982,29.2212509864,10.9457317048,2016-12-23
22.7079308837,25.3250841882,17.6914481763,2016-12-27
22.5380425651,23.6984001506,15.3325884194,2016-12-28
23.8216900373,25.8901200274,13.2882432968,2016-12-29
26.7193079197,30.7876047936,11.5164775239,2016-12-30
26.9728552486,26.6825908211,14.8076928698,2017-01-03
23.8619676981,23.124912045,21.5000292967,2017-01-04
22.1936402546,20.041590439,25.1732546501,2017-01-05
23.1789792542,17.3693783804,31.9640121152,2017-01-06
25.612365087,15.0534612631,36.3493050524,2017-01-09
27.8531439485,13.0463330946,32.2677577407,2017-01-10
30.5069377063,11.3068220154,31.9783447031,2017-01-11
33.5103761958,9.79924574664,31.9287277582,2017-01-12
37.748515886,8.49267964709,40.4514384798,2017-01-13
41.4215702842,7.36032236081,35.0579133492,2017-01-17
42.1084320386,11.0750219925,30.3835249026,2017-01-18
42.7037122257,9.59835239351,26.3323882489,2017-01-19
40.3978835127,13.5734676222,22.8214031491,2017-01-20
39.6324550243,11.7636719393,24.2423348779,2017-01-23
40.3150561249,10.1951823474,26.7117665778,2017-01-24
42.7077433582,8.83582470105,33.5018333479,2017-01-25
46.0632439541,7.65771474091,40.01528671,2017-01-26
47.6620957195,9.20353789181,34.6799151487,2017-01-27
45.5192450135,15.6249961852,30.0559264622,2017-01-30
43.3441828666,14.272279236,26.0484696006,2017-01-31
43.8574620824,12.3693086712,34.4786117631,2017-02-01
45.1069855921,10.7200675151,35.1204829853,2017-02-02
46.1899059672,9.29072517973,30.4377519206,2017-02-03
45.2507084588,11.5367596012,26.3793849979,2017-02-06
46.2345172039,9.99852498772,32.2154153164,2017-02-07
48.1479173751,8.66538832269,35.3046352072,2017-02-08
49.897298822,7.510003213,31.2695958816,2017-02-09
52.0418101981,6.50866945126,31.7563889932,2017-02-10
