Date,MA,Price,lower,upper
2017-03-20,138.79600065,141.460007,137.313950982,140.278050318
2017-03-21,138.9530006,139.839996,137.539966008,140.366035192
2017-03-22,139.16850045,141.419998,137.723048538,140.613952362
2017-03-23,139.3880004,140.919998,138.033869438,140.742131362
2017-03-24,139.58700015,140.639999,138.369296083,140.804704217
2017-03-27,139.78450075,140.880005,138.708315834,140.860685666
2017-03-28,140.12500065,143.800003,138.911013013,141.338988287
2017-03-29,140.34150075,144.119995,138.838663826,141.844337674
2017-03-30,140.59000005,143.929993,138.925422165,142.254577935
2017-03-31,140.7840003,143.660004,138.99718202,142.57081858
2017-04-03,141.00200035,143.699997,139.136396459,142.867604241
2017-04-04,141.26450035,144.770004,139.254623514,143.274377186
2017-04-05,141.51550055,144.020004,139.489910194,143.541090906
2017-04-06,141.7645011,143.660004,139.800669239,143.728332961
2017-04-07,141.97450095,143.339996,140.082853795,143.866148105
2017-04-10,142.173001,143.169998,140.382212497,143.963789503
2017-04-11,142.305001,141.630005,140.67072268,143.93927932
2017-04-12,142.3720008,141.800003,140.790734026,143.953267574
2017-04-13,142.39000085,141.050003,140.826944368,143.953057332
2017-04-17,142.4820007,141.830002,141.01653679,143.94746461
2017-04-18,142.4690002,141.199997,140.992878199,143.945122201
2017-04-19,142.51100005,140.679993,141.103250988,143.918749112
2017-04-20,142.56200025,142.440002,141.17757322,143.94642728
2017-04-21,142.62950055,142.270004,141.297424796,143.961576304
2017-04-24,142.77950055,143.639999,141.516107434,144.042893666
2017-04-25,142.96200025,144.529999,141.724066491,144.199934009
2017-04-26,142.95599975,143.679993,141.722057316,144.189942184
2017-04-27,142.93949965,143.789993,141.719817219,144.159182081
